method,seed,k,h,budget,score,success,final_distance,avg_k,avg_h,avg_budget,nfe,policy_calls,rollout_time_sec,chunk_discontinuity,smoothness,jerk_proxy,phase_free_score,phase_contact_score,phase_align_score
fixed_k16_h2,4,16.0,2.0,8.0,0.792902065213117,1,0.10997664844579319,16.0,2.0,8.0,960,60,0.0064363135024905205,0.2199940261598822,0.04409281397980625,0.10612931679249687,0.5223220413220666,0.5321115152967852,0.8178986203184313
fixed_k16_h2,5,16.0,2.0,8.0,0.20827401968373305,0,0.48522963161581195,16.0,2.0,8.0,960,60,0.00634834636002779,0.19069463435003955,0.02544364215590751,0.05454418598959124,0.3260699560891499,nan,nan
fixed_k16_h2,6,16.0,2.0,8.0,0.1460652153730326,0,0.5377866414276097,16.0,2.0,8.0,960,60,0.006374150514602661,0.19286323549607898,0.024137562103434092,0.051627475010959774,0.2530741091283199,nan,nan
fixed_k16_h2,7,16.0,2.0,8.0,0.2134958658085463,0,0.4810401292179592,16.0,2.0,8.0,960,60,0.006387273781001568,0.17411629829351882,0.02287019911854862,0.0448618410175225,0.2937391913388693,0.3318887094195011,nan
fixed_k16_h4,0,16.0,4.0,4.0,0.4473242719710463,0,0.3146995243501107,16.0,4.0,4.0,480,30,0.006092081777751446,0.18240955160455635,0.01849141197184509,0.048686731724528746,0.43701285672373996,0.37621197806701057,nan
fixed_k16_h4,1,16.0,4.0,4.0,0.6119513707460296,0,0.21302396148711203,16.0,4.0,4.0,480,30,0.006072831340134144,0.21173484054540884,0.021326302591283562,0.04734520857298875,0.3545252267172317,0.36290640438596816,nan
fixed_k16_h4,2,16.0,4.0,4.0,0.9650643936794464,1,0.018057922383078708,16.0,4.0,4.0,480,30,0.008076183497905731,0.2922812688631058,0.04352107475884692,0.10052632700879516,0.439764773781225,0.5383486777525637,0.9332524481193679
fixed_k16_h4,3,16.0,4.0,4.0,0.41980921661002624,0,0.332667532217221,16.0,4.0,4.0,480,30,0.006005291827023029,0.16633137485261712,0.015593610965091055,0.0409944091912819,0.46529099111164035,0.35363862224634535,nan
fixed_k16_h4,4,16.0,4.0,4.0,0.25729558428667093,0,0.446968513097713,16.0,4.0,4.0,480,30,0.005910887382924557,0.1649690341547757,0.01042127435196698,0.022441841329626504,0.37921039847539867,nan,nan
fixed_k16_h4,5,16.0,4.0,4.0,0.20827401968373305,0,0.48522963161581195,16.0,4.0,4.0,480,30,0.005945432931184769,0.17369643232227933,0.010985157175988733,0.02547669490944756,0.3260699560891499,nan,nan
fixed_k16_h4,6,16.0,4.0,4.0,0.5699897050952613,0,0.2381056987242152,16.0,4.0,4.0,480,30,0.006025857292115688,0.20138719022235416,0.020517619684491225,0.0448944367708146,0.5209548917167761,0.3171460234954508,nan
fixed_k16_h4,7,16.0,4.0,4.0,0.4358976975510486,0,0.322121886570034,16.0,4.0,4.0,480,30,0.005949222482740879,0.17022582568828662,0.019112102171954203,0.04689816576852489,0.41192982103691445,0.4409998749784565,nan
fixed_k16_h8,0,16.0,8.0,2.0,0.22142487582649523,0,0.4747341544267203,16.0,8.0,2.0,240,15,0.005766546353697777,0.16811003947583666,0.00593293710666034,0.01189311964771686,0.34064700774066636,nan,nan
fixed_k16_h8,1,16.0,8.0,2.0,0.1834574318172775,0,0.5055696329377531,16.0,8.0,2.0,240,15,0.005754283629357815,0.14812047337356418,0.0054925034339139076,0.010691723953996249,0.2978199542531206,nan,nan
fixed_k16_h8,2,16.0,8.0,2.0,0.14455515377942108,0,0.5391341881283771,16.0,8.0,2.0,240,15,0.005743916146457195,0.11046076410694786,0.0033055812184864426,0.006386692989772784,0.2512025164883651,nan,nan
fixed_k16_h8,3,16.0,8.0,2.0,0.6109504789711742,0,0.21361638343524814,16.0,8.0,2.0,240,15,0.005837380886077881,0.171104285807712,0.009132139862206125,0.017715429693997253,0.3517563650608146,0.38394238415120113,nan
fixed_k16_h8,4,16.0,8.0,2.0,0.25729558428667093,0,0.446968513097713,16.0,8.0,2.0,240,15,0.005719128996133804,0.130015262156893,0.004897180806954877,0.008843438658285518,0.37921039847539867,nan,nan
fixed_k16_h8,5,16.0,8.0,2.0,0.7139917167415558,1,0.15398541746191735,16.0,8.0,2.0,240,15,0.005817301571369171,0.18908424529955734,0.010419162946057653,0.01984802779309951,0.3762691019905825,0.3986390059512171,0.7802733225105114
fixed_k16_h8,6,16.0,8.0,2.0,0.1460652153730326,0,0.5377866414276097,16.0,8.0,2.0,240,15,0.005693066865205765,0.1438310644587358,0.004741119660085174,0.009727741128287839,0.2530741091283199,nan,nan
fixed_k16_h8,7,16.0,8.0,2.0,0.5184427766701599,0,0.26965289681271243,16.0,8.0,2.0,240,15,0.005795636214315891,0.15044360757505837,0.008458745631556155,0.016463372091772868,0.3109717740122837,0.35799259942100303,nan
