method,seed,k,h,budget,score,success,final_distance,avg_k,avg_h,avg_budget,nfe,policy_calls,rollout_time_sec,chunk_discontinuity,smoothness,jerk_proxy,phase_free_score,phase_contact_score,phase_align_score
fixed_k8_h8,4,8.0,8.0,1.0,0.7197280127723765,1,0.15074096856849556,8.0,8.0,1.0,120,15,0.006018198095262051,0.20915298631806636,0.013723540574092462,0.027001867260771355,0.4609487224394866,0.44347130505705656,0.7875814760521395
fixed_k8_h8,5,8.0,8.0,1.0,0.6407806463622199,0,0.19607662835805476,8.0,8.0,1.0,120,15,0.005795088596642017,0.29028186798528716,0.01705372883167878,0.03404812310597885,0.5505123910844326,0.38803868059072794,nan
fixed_k8_h8,6,8.0,8.0,1.0,0.1460652153730326,0,0.5377866414276097,8.0,8.0,1.0,120,15,0.005657688714563847,0.20338829052639146,0.009398730588574107,0.01945461466673994,0.2530741091283199,nan,nan
fixed_k8_h8,7,8.0,8.0,1.0,0.5899256781544547,0,0.2261258645122389,8.0,8.0,1.0,120,15,0.005723533220589161,0.18442928515020715,0.011188843887450178,0.021296267209736746,0.32201713502378754,0.362145362959574,nan
fixed_k8_h8,8,8.0,8.0,1.0,0.7857666223140951,1,0.11390291643505258,8.0,8.0,1.0,120,15,0.006137710064649582,0.25784978110678075,0.033485610522384156,0.07105020501473988,0.4365932577446191,0.4734687929931349,0.8803153674749852
fixed_k8_h8,9,8.0,8.0,1.0,0.8132905014112639,1,0.09881310892067403,8.0,8.0,1.0,120,15,0.005804845131933689,0.2589317946869591,0.019880499806138867,0.04473007779181925,0.3559198264347239,0.3449339431855343,0.7752906243016668
fixed_k8_h8,10,8.0,8.0,1.0,0.828628725539149,1,0.09046743622217303,8.0,8.0,1.0,120,15,0.006617250852286816,0.38965407704598,0.04616008141151602,0.11001989483722331,0.4864579373111634,0.49282619980839915,0.9083032089200652
fixed_k8_h8,11,8.0,8.0,1.0,0.9510036582417902,1,0.025378303002731722,8.0,8.0,1.0,120,15,0.005878929980099201,0.19874637346805749,0.015525690853983849,0.03050625089947916,0.38772214862637033,0.4080168819646609,0.939869944000098
fixed_k8_h8,12,8.0,8.0,1.0,0.899398553127697,1,0.0525154776795383,8.0,8.0,1.0,120,15,0.0059085870161652565,0.21211114533497977,0.019906266570487066,0.04175006988880273,0.4310277584307143,0.4234678290572327,0.7825046319663389
fixed_k8_h8,13,8.0,8.0,1.0,0.760745295509477,1,0.12775226648605098,8.0,8.0,1.0,120,15,0.0067983875051140785,0.33695425541599044,0.03883070232522651,0.0987097615233488,0.45146829543732975,0.41576122181988406,0.8488185892907456
fixed_k8_h8,14,8.0,8.0,1.0,0.8854456073610586,1,0.05992849067293958,8.0,8.0,1.0,120,15,0.005906940437853336,0.210416383962638,0.016861875430443703,0.03502837241747166,0.47608600331037326,0.42227466394353913,0.8481269261043705
fixed_k8_h8,15,8.0,8.0,1.0,0.8796052328170616,1,0.06304129598405457,8.0,8.0,1.0,120,15,0.005914926528930664,0.2862508832743899,0.026337576962138443,0.0638394880917297,0.4388196627792491,0.5052966981409113,0.8502380864131165
fixed_k8_h8,16,8.0,8.0,1.0,0.7235662333573166,1,0.14857419672471336,8.0,8.0,1.0,120,15,0.0057609593495726585,0.23569643775325494,0.015887838977495225,0.031592635370348565,0.4095944087264556,0.43822008130796747,0.7858183790774599
fixed_k8_h8,17,8.0,8.0,1.0,0.16669073743077129,0,0.5197580925948462,8.0,8.0,1.0,120,15,0.00566035695374012,0.16611790473205726,0.00882041174517341,0.016968857517020125,0.2781137602849358,nan,nan
fixed_k8_h8,18,8.0,8.0,1.0,0.7810798521188435,1,0.11648734829918805,8.0,8.0,1.0,120,15,0.006210599094629288,0.25726851185397526,0.027627543542761993,0.0615131970307978,0.36986757579176344,0.36390602843034364,0.8433537331483639
fixed_k8_h8,19,8.0,8.0,1.0,0.8683679846965895,1,0.0690472008740793,8.0,8.0,1.0,120,15,0.005876167677342892,0.21875405685196317,0.013454947600874723,0.025197571761804392,0.4186231278383979,0.39030542869399126,0.780240560503223
fixed_k16_h1,0,16.0,1.0,16.0,0.439308464645178,0,0.31990059589020736,16.0,1.0,16.0,1920,120,0.007068997249007225,0.22191660647683273,0.06278537726289322,0.19100213635689026,0.3648596186744082,0.3766138939947131,nan
fixed_k16_h1,1,16.0,1.0,16.0,0.7285317544043849,1,0.14577590093322876,16.0,1.0,16.0,1920,120,0.007049799896776676,0.2166791378743995,0.06556649899564133,0.1912400095801974,0.4764367612377421,0.44074690949599393,0.7821808210887541
fixed_k16_h1,2,16.0,1.0,16.0,0.5842134593276099,0,0.22954643560327187,16.0,1.0,16.0,1920,120,0.007034226320683956,0.24335818278544838,0.07449221455481723,0.21807351198995636,0.4526519470005826,0.3835030048640815,nan
fixed_k16_h1,3,16.0,1.0,16.0,0.893972888610006,1,0.055394128557106334,16.0,1.0,16.0,1920,120,0.007061418145895004,0.20167391903456638,0.055332820506245974,0.16525238965035038,0.5679718319804584,0.37440512197407105,0.8782702517391705
fixed_k16_h1,4,16.0,1.0,16.0,0.42509845144598546,0,0.3291880184034446,16.0,1.0,16.0,1920,120,0.006978332996368408,0.21504006835406753,0.05599423980430366,0.16676670671384763,0.3894615077422319,0.40989685776964435,nan
fixed_k16_h1,5,16.0,1.0,16.0,0.20827401968373305,0,0.48522963161581195,16.0,1.0,16.0,1920,120,0.006936763413250446,0.18068168487598343,0.04220336525202412,0.12310872723292626,0.3260699560891499,nan,nan
fixed_k16_h1,6,16.0,1.0,16.0,0.349709085450262,0,0.38005483815804086,16.0,1.0,16.0,1920,120,0.006972173228859901,0.2140483315105507,0.05961611143570043,0.17509808405385027,0.39775371943451837,0.2881256833869801,nan
fixed_k16_h1,7,16.0,1.0,16.0,0.4102673726618699,0,0.33897649477177566,16.0,1.0,16.0,1920,120,0.0069571491330862045,0.20271295219491012,0.05300176898988377,0.15860581964390402,0.32384656723968835,0.33260167970667553,nan
fixed_k16_h1,8,16.0,1.0,16.0,0.37523926785700706,0,0.36250746121077654,16.0,1.0,16.0,1920,120,0.0070189377292990685,0.22234345060363767,0.06548975275939196,0.21253304478206855,0.4374047898353015,0.314200250526361,nan
fixed_k16_h1,9,16.0,1.0,16.0,0.34272204183571153,0,0.3849202082734467,16.0,1.0,16.0,1920,120,0.006981397047638893,0.19771403758783623,0.05019315755050666,0.15376208271839384,0.3127432055676959,0.3090495737402619,nan
fixed_k16_h1,10,16.0,1.0,16.0,0.6311264222919103,0,0.2017271369901461,16.0,1.0,16.0,1920,120,0.007030031643807888,0.2193184184497427,0.06410955340433852,0.1876755184168606,0.4768150296807973,0.4737201317996507,nan
fixed_k16_h1,11,16.0,1.0,16.0,0.7058925711506351,1,0.1585790077631969,16.0,1.0,16.0,1920,120,0.007036732509732246,0.2302557156472217,0.06854691925732177,0.19696900465714262,0.496639406894064,0.48622921310752604,0.7697056637631243
fixed_k16_h1,12,16.0,1.0,16.0,0.7450628494857922,1,0.1364988488525786,16.0,1.0,16.0,1920,120,0.00706903450191021,0.2233008570477742,0.07007422377444893,0.21272241531788522,0.5192597043171164,0.5098045603423788,0.7887865435772471
fixed_k16_h1,13,16.0,1.0,16.0,0.4101494199290909,0,0.3390547444568662,16.0,1.0,16.0,1920,120,0.006985221058130264,0.1943359801490623,0.050078255481195474,0.1438724592729952,0.4689451516267066,0.37653732968389264,nan
fixed_k16_h1,14,16.0,1.0,16.0,0.4226731643932045,0,0.33078194437737213,16.0,1.0,16.0,1920,120,0.00705549493432045,0.20745140884584568,0.05296488427324851,0.15212884421023942,0.3210088869335506,0.2433207789634003,nan
fixed_k16_h1,15,16.0,1.0,16.0,0.2020163716824944,0,0.4902899247581909,16.0,1.0,16.0,1920,120,0.006941542029380798,0.18878613998795193,0.04505865768650264,0.13216983642876987,0.3190417711691794,nan,nan
fixed_k16_h1,16,16.0,1.0,16.0,0.2515217095223705,0,0.451359107124742,16.0,1.0,16.0,1920,120,0.006963985040783882,0.17913069078216992,0.04131181626067934,0.11448813666188912,0.3731123512156361,nan,nan
fixed_k16_h1,17,16.0,1.0,16.0,0.3604043817916684,0,0.3726606640687358,16.0,1.0,16.0,1920,120,0.007019140757620335,0.20965322373735645,0.05638742391611623,0.1735809409191699,0.3122990257973271,0.31122593038172675,nan
fixed_k16_h1,18,16.0,1.0,16.0,0.6454460548174787,0,0.19335474521820167,16.0,1.0,16.0,1920,120,0.007056842558085918,0.19505478870894039,0.05483067236614533,0.15301938669069806,0.4711197323051435,0.43997576960503815,nan
fixed_k16_h1,19,16.0,1.0,16.0,0.35301156517739724,0,0.3777648662996534,16.0,1.0,16.0,1920,120,0.006987680681049824,0.20495152666912186,0.05260286918653413,0.1619260411893722,0.3271194358068077,0.34686765879398707,nan
fixed_k16_h2,0,16.0,2.0,8.0,0.5832061397225488,0,0.23015062434523256,16.0,2.0,8.0,960,60,0.006404878571629524,0.2057818512628213,0.028952524241135244,0.06109520084188163,0.3934306317377939,0.39362870646130094,nan
fixed_k16_h2,1,16.0,2.0,8.0,0.5246387791250011,0,0.2658150135555142,16.0,2.0,8.0,960,60,0.006332729011774063,0.1730465177271897,0.023275821654297774,0.05126434886325175,0.506458064521792,0.3482905492094645,nan
fixed_k16_h2,2,16.0,2.0,8.0,0.8897848470115437,1,0.05761955844201065,16.0,2.0,8.0,960,60,0.006365728564560413,0.2207311485997868,0.0414395837142243,0.10030200343521173,0.37158387320828945,0.45959374487469873,0.8752307728908968
fixed_k16_h2,3,16.0,2.0,8.0,0.9700051125762651,1,0.01549290658602566,16.0,2.0,8.0,960,60,0.006437154486775398,0.19584626261666208,0.032025151615208,0.06728941762896162,0.42752613873020173,0.390426955568259,0.8720789692420716
fixed_k16_h2,4,16.0,2.0,8.0,0.792902065213117,1,0.10997664844579319,16.0,2.0,8.0,960,60,0.006335043348371983,0.2199940261598822,0.04409281397980625,0.10612931679249687,0.5223220413220666,0.5321115152967852,0.8178986203184313
fixed_k16_h2,5,16.0,2.0,8.0,0.20827401968373305,0,0.48522963161581195,16.0,2.0,8.0,960,60,0.006241654045879841,0.19069463435003955,0.02544364215590751,0.05454418598959124,0.3260699560891499,nan,nan
fixed_k16_h2,6,16.0,2.0,8.0,0.1460652153730326,0,0.5377866414276097,16.0,2.0,8.0,960,60,0.006245361641049385,0.19286323549607898,0.024137562103434092,0.051627475010959774,0.2530741091283199,nan,nan
fixed_k16_h2,7,16.0,2.0,8.0,0.2134958658085463,0,0.4810401292179592,16.0,2.0,8.0,960,60,0.006323108449578285,0.17411629829351882,0.02287019911854862,0.0448618410175225,0.2937391913388693,0.3318887094195011,nan
fixed_k16_h2,8,16.0,2.0,8.0,0.8123199673919699,1,0.09934269111939391,16.0,2.0,8.0,960,60,0.007240217179059982,0.26473224400171647,0.07734767300476189,0.21011877619244682,0.45554367926321526,0.46623798728156257,0.9270775920442831
fixed_k16_h2,9,16.0,2.0,8.0,0.555173006436388,0,0.24708693534839168,16.0,2.0,8.0,960,60,0.006400386802852154,0.176891364906973,0.023001362124135276,0.05080602913876951,0.472470050911354,0.3403324015414924,nan
fixed_k16_h2,10,16.0,2.0,8.0,0.4322122024219151,0,0.32452768609555127,16.0,2.0,8.0,960,60,0.006333070807158947,0.18498898348728132,0.027852371581118203,0.06470199341145857,0.3928682908791908,0.3472852422877324,nan
fixed_k16_h2,11,16.0,2.0,8.0,0.9451319475152067,1,0.028444405594723315,16.0,2.0,8.0,960,60,0.006441760808229446,0.1982985920710922,0.030922758936276,0.06647035311583813,0.4531650290648964,0.40328970060593683,0.7956351173237315
fixed_k16_h2,12,16.0,2.0,8.0,0.9898701929582704,1,0.005217186883387517,16.0,2.0,8.0,960,60,0.006381930783390999,0.17416972467027017,0.026732950538389456,0.062081226150745794,0.44763112883167083,0.42324388293481224,0.8231974946102956
fixed_k16_h2,13,16.0,2.0,8.0,0.9413801039042519,1,0.03040640098321365,16.0,2.0,8.0,960,60,0.0063138240948319435,0.18454507431874773,0.031058650720006967,0.0704068649228654,0.44637361744059345,0.4110316610869404,0.8110968588588938
fixed_k16_h2,14,16.0,2.0,8.0,0.11366147236853966,0,0.5676752227014483,16.0,2.0,8.0,960,60,0.006229910999536514,0.17173878192455175,0.019729627914173764,0.04318187986763528,0.2115621906924328,nan,nan
fixed_k16_h2,15,16.0,2.0,8.0,0.2020163716824944,0,0.4902899247581909,16.0,2.0,8.0,960,60,0.006239720620214939,0.1686111105660768,0.020681410753351254,0.04445994937991855,0.3190417711691794,nan,nan
fixed_k16_h2,16,16.0,2.0,8.0,0.4958542741137935,0,0.2837572179223317,16.0,2.0,8.0,960,60,0.006262156181037426,0.1901994810491239,0.03122219769194339,0.0732123598473722,0.4583998269188114,0.41036820294536336,nan
fixed_k16_h2,17,16.0,2.0,8.0,0.16669073743077129,0,0.5197580925948462,16.0,2.0,8.0,960,60,0.006238460540771484,0.17570645578711078,0.020632388054851267,0.04395523292539589,0.2781137602849358,nan,nan
fixed_k16_h2,18,16.0,2.0,8.0,0.6247894959208627,0,0.20544949312581154,16.0,2.0,8.0,960,60,0.006345533765852451,0.17086730986459037,0.022389248115599704,0.0486063449385182,0.5639098886447198,0.37329746029760147,nan
fixed_k16_h2,19,16.0,2.0,8.0,0.9421217221898819,1,0.030018400972885766,16.0,2.0,8.0,960,60,0.006374489516019821,0.2206936127655378,0.052880817302782684,0.14547094026914886,0.46749555475371923,0.4750167259772227,0.8297301034419663
fixed_k16_h4,0,16.0,4.0,4.0,0.4473242719710463,0,0.3146995243501107,16.0,4.0,4.0,480,30,0.005982525646686554,0.18240955160455635,0.01849141197184509,0.048686731724528746,0.43701285672373996,0.37621197806701057,nan
fixed_k16_h4,1,16.0,4.0,4.0,0.6119513707460296,0,0.21302396148711203,16.0,4.0,4.0,480,30,0.005987017415463924,0.21173484054540884,0.021326302591283562,0.04734520857298875,0.3545252267172317,0.36290640438596816,nan
fixed_k16_h4,2,16.0,4.0,4.0,0.9650643936794464,1,0.018057922383078708,16.0,4.0,4.0,480,30,0.006767871789634228,0.2922812688631058,0.04352107475884692,0.10052632700879516,0.439764773781225,0.5383486777525637,0.9332524481193679
fixed_k16_h4,3,16.0,4.0,4.0,0.41980921661002624,0,0.332667532217221,16.0,4.0,4.0,480,30,0.0059087276458740234,0.16633137485261712,0.015593610965091055,0.0409944091912819,0.46529099111164035,0.35363862224634535,nan
fixed_k16_h4,4,16.0,4.0,4.0,0.25729558428667093,0,0.446968513097713,16.0,4.0,4.0,480,30,0.005864296108484268,0.1649690341547757,0.01042127435196698,0.022441841329626504,0.37921039847539867,nan,nan
fixed_k16_h4,5,16.0,4.0,4.0,0.20827401968373305,0,0.48522963161581195,16.0,4.0,4.0,480,30,0.005879930220544338,0.17369643232227933,0.010985157175988733,0.02547669490944756,0.3260699560891499,nan,nan
fixed_k16_h4,6,16.0,4.0,4.0,0.5699897050952613,0,0.2381056987242152,16.0,4.0,4.0,480,30,0.005907717160880566,0.20138719022235416,0.020517619684491225,0.0448944367708146,0.5209548917167761,0.3171460234954508,nan
fixed_k16_h4,7,16.0,4.0,4.0,0.4358976975510486,0,0.322121886570034,16.0,4.0,4.0,480,30,0.007960519753396511,0.17022582568828662,0.019112102171954203,0.04689816576852489,0.41192982103691445,0.4409998749784565,nan
fixed_k16_h4,8,16.0,4.0,4.0,0.6212881748972656,0,0.20751081859089665,16.0,4.0,4.0,480,30,0.007453787140548229,0.1710870153559185,0.014301715113380666,0.030735658416207776,0.5028033782268391,0.3471441658081691,nan
fixed_k16_h4,9,16.0,4.0,4.0,0.9220362217695302,1,0.04055785226708413,16.0,4.0,4.0,480,30,0.006445587612688541,0.23839527482750475,0.0432311234765755,0.110533543373221,0.5129800778537327,0.48456749073826605,0.911340045653142
fixed_k16_h4,10,16.0,4.0,4.0,0.665030510562697,0,0.1819894882403034,16.0,4.0,4.0,480,30,0.005975794047117233,0.18242253807270797,0.014437310054273712,0.031865446408279686,0.5686952421834295,0.3765780068193776,nan
fixed_k16_h4,11,16.0,4.0,4.0,0.22000310093941688,0,0.47586008797306345,16.0,4.0,4.0,480,30,0.005870471708476543,0.17487152940630274,0.011981376410154718,0.026840500365313304,0.339083211148523,nan,nan
fixed_k16_h4,12,16.0,4.0,4.0,0.45048077520256913,0,0.31265874450186065,16.0,4.0,4.0,480,30,0.005936214700341225,0.178777847660544,0.017169094188913304,0.04293274598062638,0.4412544112839148,0.3914716044980784,nan
fixed_k16_h4,13,16.0,4.0,4.0,0.5039908088270326,0,0.2786560044533826,16.0,4.0,4.0,480,30,0.005948408506810665,0.17820584701168712,0.02050304871013097,0.0477447029019259,0.47830781715074955,0.49877479985707346,nan
fixed_k16_h4,14,16.0,4.0,4.0,0.4659772216896201,0,0.30269832256029716,16.0,4.0,4.0,480,30,0.005987894721329212,0.195385331390842,0.01542131170051518,0.03417636136023505,0.32997528606244936,0.26828378243025125,nan
fixed_k16_h4,15,16.0,4.0,4.0,0.6222725485094824,0,0.20693095572531955,16.0,4.0,4.0,480,30,0.005995444022119045,0.21075762186953498,0.01634181296966527,0.03583968414104998,0.43243320757804554,0.38078071015935283,nan
fixed_k16_h4,16,16.0,4.0,4.0,0.6592656014172223,0,0.18532492810595116,16.0,4.0,4.0,480,30,0.005924246273934841,0.16397576310968284,0.011477234894355759,0.024111552839839855,0.5921083783124662,0.42948282919453507,nan
fixed_k16_h4,17,16.0,4.0,4.0,0.3666258718099771,0,0.3683883239423583,16.0,4.0,4.0,480,30,0.005910943262279034,0.17622905616379594,0.017002468980401884,0.04410908303712875,0.32011687645153414,0.3119689577683461,nan
fixed_k16_h4,18,16.0,4.0,4.0,0.7027609329174153,0,0.16035920969907524,16.0,4.0,4.0,480,30,0.005940936505794525,0.17633842236175945,0.017277749873969177,0.038451460590967226,0.40511946609978233,0.35934352751482795,0.7747893434818048
fixed_k16_h4,19,16.0,4.0,4.0,0.3749716715124498,0,0.3626895801444062,16.0,4.0,4.0,480,30,0.005909775383770466,0.19399004506793704,0.022817968460029873,0.06024130492360079,0.32611092742982273,0.3533938048110514,nan
fixed_k16_h8,0,16.0,8.0,2.0,0.22142487582649523,0,0.4747341544267203,16.0,8.0,2.0,240,15,0.005734379403293133,0.16811003947583666,0.00593293710666034,0.01189311964771686,0.34064700774066636,nan,nan
fixed_k16_h8,1,16.0,8.0,2.0,0.1834574318172775,0,0.5055696329377531,16.0,8.0,2.0,240,15,0.005701083689928055,0.14812047337356418,0.0054925034339139076,0.010691723953996249,0.2978199542531206,nan,nan
fixed_k16_h8,2,16.0,8.0,2.0,0.14455515377942108,0,0.5391341881283771,16.0,8.0,2.0,240,15,0.005665158852934837,0.11046076410694786,0.0033055812184864426,0.006386692989772784,0.2512025164883651,nan,nan
fixed_k16_h8,3,16.0,8.0,2.0,0.6109504789711742,0,0.21361638343524814,16.0,8.0,2.0,240,15,0.006426997482776642,0.171104285807712,0.009132139862206125,0.017715429693997253,0.3517563650608146,0.38394238415120113,nan
fixed_k16_h8,4,16.0,8.0,2.0,0.25729558428667093,0,0.446968513097713,16.0,8.0,2.0,240,15,0.0056435344740748405,0.130015262156893,0.004897180806954877,0.008843438658285518,0.37921039847539867,nan,nan
fixed_k16_h8,5,16.0,8.0,2.0,0.7139917167415558,1,0.15398541746191735,16.0,8.0,2.0,240,15,0.005751543678343296,0.18908424529955734,0.010419162946057653,0.01984802779309951,0.3762691019905825,0.3986390059512171,0.7802733225105114
fixed_k16_h8,6,16.0,8.0,2.0,0.1460652153730326,0,0.5377866414276097,16.0,8.0,2.0,240,15,0.005644712597131729,0.1438310644587358,0.004741119660085174,0.009727741128287839,0.2530741091283199,nan,nan
fixed_k16_h8,7,16.0,8.0,2.0,0.5184427766701599,0,0.26965289681271243,16.0,8.0,2.0,240,15,0.0057245539501309395,0.15044360757505837,0.008458745631556155,0.016463372091772868,0.3109717740122837,0.35799259942100303,nan
fixed_k16_h8,8,16.0,8.0,2.0,0.6346919298199032,0,0.1996374288633716,16.0,8.0,2.0,240,15,0.005770329385995865,0.1349283242145875,0.007891733831036422,0.014091817759090849,0.3745502317122249,0.32535461613100325,nan
fixed_k16_h8,9,16.0,8.0,2.0,0.6754505807838568,0,0.17598155517446365,16.0,8.0,2.0,240,15,0.005737784318625927,0.19452176134311033,0.011044864072741228,0.023737467993800915,0.3860629601375594,0.3429058030957211,0.7541794241067992
fixed_k16_h8,10,16.0,8.0,2.0,0.6374928624252553,0,0.1979981821055349,16.0,8.0,2.0,240,15,0.005751965567469597,0.19004609285577137,0.014527482287512675,0.03494110050708441,0.4744539615567241,0.3742256255106868,nan
fixed_k16_h8,11,16.0,8.0,2.0,0.6794622045637834,0,0.17367563373865078,16.0,8.0,2.0,240,15,0.005751090124249458,0.11584947591688412,0.007082191414622549,0.014856552998334887,0.4255962594451742,0.4045322843938667,0.7574956717551764
fixed_k16_h8,12,16.0,8.0,2.0,0.7493259628801507,1,0.1341160170549867,16.0,8.0,2.0,240,15,0.005786025896668434,0.15318085153705854,0.008489801714578051,0.015156817349445743,0.403808527387642,0.4295945517543929,0.8073407152900337
fixed_k16_h8,13,16.0,8.0,2.0,0.7559845219003357,1,0.13040200341529604,16.0,8.0,2.0,240,15,0.007119128480553627,0.2524573636585373,0.025884291757655612,0.05468476758761465,0.43575617483284185,0.41580578964272596,0.8228357615164396
fixed_k16_h8,14,16.0,8.0,2.0,0.7590307843576435,1,0.1287059765140121,16.0,8.0,2.0,240,15,0.005821649916470051,0.17705868658484009,0.013983409625307188,0.030260696237592782,0.44673697616528835,0.4840183509378927,0.7990045754082917
fixed_k16_h8,15,16.0,8.0,2.0,0.5798372028289664,0,0.23217347790627266,16.0,8.0,2.0,240,15,0.005740080960094929,0.18173614763037138,0.01093569342313091,0.021721022707347198,0.3400312187372896,0.386243348896487,nan
fixed_k16_h8,16,16.0,8.0,2.0,0.6590582083236569,0,0.18544507575962246,16.0,8.0,2.0,240,15,0.0058006662875413895,0.1926996064041576,0.008366470063314367,0.016307524211611427,0.4795102809901339,0.4307512442282819,nan
fixed_k16_h8,17,16.0,8.0,2.0,0.16669073743077129,0,0.5197580925948462,16.0,8.0,2.0,240,15,0.005625427700579166,0.11744092097696045,0.0044726871954123065,0.008485006642858355,0.2781137602849358,nan,nan
fixed_k16_h8,18,16.0,8.0,2.0,0.6988651848633548,0,0.16257694234626652,16.0,8.0,2.0,240,15,0.0057397158816456795,0.16306392921858956,0.009923659607559976,0.020680258685092667,0.40232506199695434,0.35913593041676223,0.7719151032239565
fixed_k16_h8,19,16.0,8.0,2.0,0.6619197854893702,0,0.1837882492975381,16.0,8.0,2.0,240,15,0.005756656639277935,0.17067111477505992,0.009049687106453487,0.018695630263092684,0.6032696541079187,0.3838531938244529,nan
aac_dvac_h_only,0,8.0,3.0,2.6666666666666665,0.7198972640262549,1,0.15064535251956376,8.0,3.0,2.6666666666666665,320,40,0.006301304325461388,0.27763792449179625,0.040607203300794904,0.08654487624261836,0.3927689232763512,0.3873876198186095,0.7856836424922587
joint_scheduler,0,2.630434782608696,1.3043478260869565,2.0166666666666666,0.8955211225738994,1,0.0545721868867883,2.630434782608696,1.3043478260869565,2.0166666666666666,242,92,0.007228747941553593,0.5699444443850271,0.3249762325994309,0.9542542824360017,0.4357729439156615,0.5003494771743809,0.867413944433432
joint_scheduler_safe,0,2.376237623762376,1.188118811881188,2.0,0.8711581446786535,1,0.06755389887718831,2.376237623762376,1.188118811881188,2.0,240,101,0.007320203818380833,0.6066070828194546,0.3998115561252143,1.261746370117393,0.5242827184975388,0.5047452598342896,0.8660701041891168
aac_dvac_h_only,1,8.0,4.0,2.0,0.6475415473013851,0,0.19213402790203138,8.0,4.0,2.0,240,30,0.006736159324645996,0.28450773951311453,0.035923640970677476,0.08048572965271232,0.36206047207263337,0.3680216582823401,nan
joint_scheduler,1,2.5,1.25,2.0,0.9487923531363242,1,0.026532370400089437,2.5,1.25,2.0,240,96,0.007945511490106583,0.554035028908661,0.311917843003834,0.9148408069284084,0.3759011880718212,0.46744422722472395,0.9635824408333875
joint_scheduler_safe,1,2.220183486238532,1.1009174311926606,2.0166666666666666,0.985441456704214,1,0.007502920736652901,2.220183486238532,1.1009174311926606,2.0166666666666666,242,109,0.0074154045432806015,0.530737657997233,0.3206966213493217,0.9259272154711449,0.48622963806486197,0.4779221990489935,0.9369033121123695
aac_dvac_h_only,2,8.0,2.0,4.0,0.7883141938699165,1,0.11249995395778765,8.0,2.0,4.0,480,60,0.007703395560383797,0.37236126134030445,0.1118756924566475,0.31530915521421066,0.4718806935356539,0.5247483250623843,0.9291048042571719
joint_scheduler,2,2.376237623762376,1.188118811881188,2.0,0.9268978261855302,1,0.038000859086715466,2.376237623762376,1.188118811881188,2.0,240,101,0.008440454490482807,0.5583092650916435,0.3381623731837175,0.9902740928811089,0.4567453855097104,0.49633548988581805,0.956112976367074
joint_scheduler_safe,2,2.2857142857142856,1.1428571428571428,2.0,0.9156991739493838,1,0.04389665613993946,2.2857142857142856,1.1428571428571428,2.0,240,105,0.0076768724247813225,0.5570809739109693,0.36097961198866846,1.055631490677576,0.3776503957355144,0.42511984657016816,0.9199693619918712
aac_dvac_h_only,3,8.0,3.1578947368421053,2.533333333333333,0.9486811386960848,1,0.026590432860463482,8.0,3.1578947368421053,2.533333333333333,304,38,0.006616839207708836,0.27476712483312615,0.04685189866311363,0.10434173561444103,0.6074482314532115,0.38476867905822626,0.9390299539628709
joint_scheduler,3,2.5,1.25,2.0,0.9945224847393148,1,0.002819217354033668,2.5,1.25,2.0,240,96,0.007842778228223324,0.49882208238033643,0.2566934400698349,0.7339529674477434,0.47325971374845915,0.4613609416331311,0.9140580775404302
joint_scheduler_safe,3,2.1621621621621623,1.0810810810810811,2.0,0.7121459892807106,1,0.15503094269109208,2.1621621621621623,1.0810810810810811,2.0,240,111,0.00751273799687624,0.5079868935900889,0.30273714676202407,0.8948702282725248,0.4018159693262266,0.48623640257460954,0.772322424085055
aac_dvac_h_only,4,8.0,4.0,2.0,0.641399324587032,0,0.19571535552919683,8.0,4.0,2.0,240,30,0.006212211214005947,0.24483977858651926,0.022524943118556042,0.04920901958972757,0.6097143195916612,0.4328747877454042,nan
joint_scheduler,4,2.823529411764706,1.411764705882353,2.0,0.9444625708091329,1,0.028794287245091327,2.823529411764706,1.411764705882353,2.0,240,85,0.007289469242095947,0.5130506088821775,0.24170100779437498,0.6636830327759555,0.5315310222656762,0.5505538853603464,0.8952199183412116
joint_scheduler_safe,4,2.3076923076923075,1.1538461538461537,2.0,0.9672656920076158,1,0.016914637528203914,2.3076923076923075,1.1538461538461537,2.0,240,104,0.007730256766080856,0.5980865274112758,0.39583966521532304,1.1788979268275779,0.532369568345148,0.5690947773073318,0.9073915791110241
aac_dvac_h_only,5,8.0,4.0,2.0,0.572795165107264,0,0.23641270248474536,8.0,4.0,2.0,240,30,0.00620297621935606,0.2689788761881446,0.02734522082552746,0.06263804465206459,0.5426346226961474,0.37939901807410686,nan
joint_scheduler,5,3.1025641025641026,1.5384615384615385,2.0166666666666666,0.8456530291564984,1,0.08125585632253875,3.1025641025641026,1.5384615384615385,2.0166666666666666,242,78,0.0069954898208379745,0.44751526374959677,0.1885962223710159,0.5098938058024414,0.4602474747745526,0.531710577960935,0.8655111189075179
joint_scheduler_safe,5,2.6373626373626373,1.3186813186813187,2.0,0.9104232313735834,1,0.04668143355801424,2.6373626373626373,1.3186813186813187,2.0,240,91,0.0071818651631474495,0.4586668704906825,0.21373042491730287,0.6041735007372111,0.5351405629064232,0.45245221832645477,0.910145979056441
aac_dvac_h_only,6,8.0,2.608695652173913,3.066666666666667,0.8521616053116486,1,0.07774820450291126,8.0,2.608695652173913,3.066666666666667,368,46,0.006625291891396046,0.316637435077267,0.05778915419861016,0.12874537080619558,0.4637614803693086,0.42629638842873546,0.8522025880943445
